symbol,n_l1_events,n_skipped,naive.n_quotes,naive.n_fills_outcome,naive.n_fills_measured,naive.measured_coverage,naive.fill_rate,naive.n_adverse_through_outcome,naive.n_adverse_through_measured,naive.pooled_measured.n,naive.pooled_measured.half_spread_bps,naive.pooled_measured.adverse_sel_bps@5,naive.pooled_measured.adverse_sel_median_bps@5,naive.pooled_measured.edge_before_fees_bps@5,naive.pooled_measured.net_bps@5_maker_exit,naive.pooled_measured.net_bps@5_taker_exit,naive.pooled_measured.break_even_fee_round_trip_bps@5_maker_exit,naive.pooled_measured.break_even_maker_fee_bps_per_side@5_maker_exit,naive.pooled_measured.fee_round_trip_shortfall_bps@5_maker_exit,naive.pooled_measured.required_half_spread_bps@5_maker_exit,naive.pooled_measured.required_maker_rebate_bps_per_side@5_maker_exit,naive.pooled_measured.signif_suppressed@5,naive.pooled_measured.adverse_sel_bps@15,naive.pooled_measured.adverse_sel_median_bps@15,naive.pooled_measured.edge_before_fees_bps@15,naive.pooled_measured.net_bps@15_maker_exit,naive.pooled_measured.net_bps@15_taker_exit,naive.pooled_measured.break_even_fee_round_trip_bps@15_maker_exit,naive.pooled_measured.break_even_maker_fee_bps_per_side@15_maker_exit,naive.pooled_measured.fee_round_trip_shortfall_bps@15_maker_exit,naive.pooled_measured.required_half_spread_bps@15_maker_exit,naive.pooled_measured.required_maker_rebate_bps_per_side@15_maker_exit,naive.pooled_measured.signif_suppressed@15,naive.pooled_measured.adverse_sel_bps@30,naive.pooled_measured.adverse_sel_median_bps@30,naive.pooled_measured.edge_before_fees_bps@30,naive.pooled_measured.net_bps@30_maker_exit,naive.pooled_measured.net_bps@30_taker_exit,naive.pooled_measured.break_even_fee_round_trip_bps@30_maker_exit,naive.pooled_measured.break_even_maker_fee_bps_per_side@30_maker_exit,naive.pooled_measured.fee_round_trip_shortfall_bps@30_maker_exit,naive.pooled_measured.required_half_spread_bps@30_maker_exit,naive.pooled_measured.required_maker_rebate_bps_per_side@30_maker_exit,naive.pooled_measured.signif_suppressed@30,naive.fill_only.n,naive.fill_only.half_spread_bps,naive.fill_only.adverse_sel_bps@5,naive.fill_only.adverse_sel_median_bps@5,naive.fill_only.edge_before_fees_bps@5,naive.fill_only.net_bps@5_maker_exit,naive.fill_only.net_bps@5_taker_exit,naive.fill_only.break_even_fee_round_trip_bps@5_maker_exit,naive.fill_only.break_even_maker_fee_bps_per_side@5_maker_exit,naive.fill_only.fee_round_trip_shortfall_bps@5_maker_exit,naive.fill_only.required_half_spread_bps@5_maker_exit,naive.fill_only.required_maker_rebate_bps_per_side@5_maker_exit,naive.fill_only.signif_suppressed@5,naive.fill_only.adverse_sel_bps@15,naive.fill_only.adverse_sel_median_bps@15,naive.fill_only.edge_before_fees_bps@15,naive.fill_only.net_bps@15_maker_exit,naive.fill_only.net_bps@15_taker_exit,naive.fill_only.break_even_fee_round_trip_bps@15_maker_exit,naive.fill_only.break_even_maker_fee_bps_per_side@15_maker_exit,naive.fill_only.fee_round_trip_shortfall_bps@15_maker_exit,naive.fill_only.required_half_spread_bps@15_maker_exit,naive.fill_only.required_maker_rebate_bps_per_side@15_maker_exit,naive.fill_only.signif_suppressed@15,naive.fill_only.adverse_sel_bps@30,naive.fill_only.adverse_sel_median_bps@30,naive.fill_only.edge_before_fees_bps@30,naive.fill_only.net_bps@30_maker_exit,naive.fill_only.net_bps@30_taker_exit,naive.fill_only.break_even_fee_round_trip_bps@30_maker_exit,naive.fill_only.break_even_maker_fee_bps_per_side@30_maker_exit,naive.fill_only.fee_round_trip_shortfall_bps@30_maker_exit,naive.fill_only.required_half_spread_bps@30_maker_exit,naive.fill_only.required_maker_rebate_bps_per_side@30_maker_exit,naive.fill_only.signif_suppressed@30,naive.adverse_through_only.n,naive.adverse_through_only.half_spread_bps,naive.adverse_through_only.adverse_sel_bps@5,naive.adverse_through_only.adverse_sel_median_bps@5,naive.adverse_through_only.edge_before_fees_bps@5,naive.adverse_through_only.net_bps@5_maker_exit,naive.adverse_through_only.net_bps@5_taker_exit,naive.adverse_through_only.break_even_fee_round_trip_bps@5_maker_exit,naive.adverse_through_only.break_even_maker_fee_bps_per_side@5_maker_exit,naive.adverse_through_only.fee_round_trip_shortfall_bps@5_maker_exit,naive.adverse_through_only.required_half_spread_bps@5_maker_exit,naive.adverse_through_only.required_maker_rebate_bps_per_side@5_maker_exit,naive.adverse_through_only.signif_suppressed@5,naive.adverse_through_only.adverse_sel_bps@15,naive.adverse_through_only.adverse_sel_median_bps@15,naive.adverse_through_only.edge_before_fees_bps@15,naive.adverse_through_only.net_bps@15_maker_exit,naive.adverse_through_only.net_bps@15_taker_exit,naive.adverse_through_only.break_even_fee_round_trip_bps@15_maker_exit,naive.adverse_through_only.break_even_maker_fee_bps_per_side@15_maker_exit,naive.adverse_through_only.fee_round_trip_shortfall_bps@15_maker_exit,naive.adverse_through_only.required_half_spread_bps@15_maker_exit,naive.adverse_through_only.required_maker_rebate_bps_per_side@15_maker_exit,naive.adverse_through_only.signif_suppressed@15,naive.adverse_through_only.adverse_sel_bps@30,naive.adverse_through_only.adverse_sel_median_bps@30,naive.adverse_through_only.edge_before_fees_bps@30,naive.adverse_through_only.net_bps@30_maker_exit,naive.adverse_through_only.net_bps@30_taker_exit,naive.adverse_through_only.break_even_fee_round_trip_bps@30_maker_exit,naive.adverse_through_only.break_even_maker_fee_bps_per_side@30_maker_exit,naive.adverse_through_only.fee_round_trip_shortfall_bps@30_maker_exit,naive.adverse_through_only.required_half_spread_bps@30_maker_exit,naive.adverse_through_only.required_maker_rebate_bps_per_side@30_maker_exit,naive.adverse_through_only.signif_suppressed@30,naive.net_per_quoting_hour_usd_units@5_maker_fill_only,naive.net_per_quoting_hour_usd_units@15_maker_fill_only,naive.net_per_quoting_hour_usd_units@30_maker_fill_only,informed_skip.n_quotes,informed_skip.n_fills_outcome,informed_skip.n_fills_measured,informed_skip.measured_coverage,informed_skip.fill_rate,informed_skip.n_adverse_through_outcome,informed_skip.n_adverse_through_measured,informed_skip.pooled_measured.n,informed_skip.pooled_measured.half_spread_bps,informed_skip.pooled_measured.adverse_sel_bps@5,informed_skip.pooled_measured.adverse_sel_median_bps@5,informed_skip.pooled_measured.edge_before_fees_bps@5,informed_skip.pooled_measured.net_bps@5_maker_exit,informed_skip.pooled_measured.net_bps@5_taker_exit,informed_skip.pooled_measured.break_even_fee_round_trip_bps@5_maker_exit,informed_skip.pooled_measured.break_even_maker_fee_bps_per_side@5_maker_exit,informed_skip.pooled_measured.fee_round_trip_shortfall_bps@5_maker_exit,informed_skip.pooled_measured.required_half_spread_bps@5_maker_exit,informed_skip.pooled_measured.required_maker_rebate_bps_per_side@5_maker_exit,informed_skip.pooled_measured.signif_suppressed@5,informed_skip.pooled_measured.adverse_sel_bps@15,informed_skip.pooled_measured.adverse_sel_median_bps@15,informed_skip.pooled_measured.edge_before_fees_bps@15,informed_skip.pooled_measured.net_bps@15_maker_exit,informed_skip.pooled_measured.net_bps@15_taker_exit,informed_skip.pooled_measured.break_even_fee_round_trip_bps@15_maker_exit,informed_skip.pooled_measured.break_even_maker_fee_bps_per_side@15_maker_exit,informed_skip.pooled_measured.fee_round_trip_shortfall_bps@15_maker_exit,informed_skip.pooled_measured.required_half_spread_bps@15_maker_exit,informed_skip.pooled_measured.required_maker_rebate_bps_per_side@15_maker_exit,informed_skip.pooled_measured.signif_suppressed@15,informed_skip.pooled_measured.adverse_sel_bps@30,informed_skip.pooled_measured.adverse_sel_median_bps@30,informed_skip.pooled_measured.edge_before_fees_bps@30,informed_skip.pooled_measured.net_bps@30_maker_exit,informed_skip.pooled_measured.net_bps@30_taker_exit,informed_skip.pooled_measured.break_even_fee_round_trip_bps@30_maker_exit,informed_skip.pooled_measured.break_even_maker_fee_bps_per_side@30_maker_exit,informed_skip.pooled_measured.fee_round_trip_shortfall_bps@30_maker_exit,informed_skip.pooled_measured.required_half_spread_bps@30_maker_exit,informed_skip.pooled_measured.required_maker_rebate_bps_per_side@30_maker_exit,informed_skip.pooled_measured.signif_suppressed@30,informed_skip.fill_only.n,informed_skip.fill_only.half_spread_bps,informed_skip.fill_only.adverse_sel_bps@5,informed_skip.fill_only.adverse_sel_median_bps@5,informed_skip.fill_only.edge_before_fees_bps@5,informed_skip.fill_only.net_bps@5_maker_exit,informed_skip.fill_only.net_bps@5_taker_exit,informed_skip.fill_only.break_even_fee_round_trip_bps@5_maker_exit,informed_skip.fill_only.break_even_maker_fee_bps_per_side@5_maker_exit,informed_skip.fill_only.fee_round_trip_shortfall_bps@5_maker_exit,informed_skip.fill_only.required_half_spread_bps@5_maker_exit,informed_skip.fill_only.required_maker_rebate_bps_per_side@5_maker_exit,informed_skip.fill_only.signif_suppressed@5,informed_skip.fill_only.adverse_sel_bps@15,informed_skip.fill_only.adverse_sel_median_bps@15,informed_skip.fill_only.edge_before_fees_bps@15,informed_skip.fill_only.net_bps@15_maker_exit,informed_skip.fill_only.net_bps@15_taker_exit,informed_skip.fill_only.break_even_fee_round_trip_bps@15_maker_exit,informed_skip.fill_only.break_even_maker_fee_bps_per_side@15_maker_exit,informed_skip.fill_only.fee_round_trip_shortfall_bps@15_maker_exit,informed_skip.fill_only.required_half_spread_bps@15_maker_exit,informed_skip.fill_only.required_maker_rebate_bps_per_side@15_maker_exit,informed_skip.fill_only.signif_suppressed@15,informed_skip.fill_only.adverse_sel_bps@30,informed_skip.fill_only.adverse_sel_median_bps@30,informed_skip.fill_only.edge_before_fees_bps@30,informed_skip.fill_only.net_bps@30_maker_exit,informed_skip.fill_only.net_bps@30_taker_exit,informed_skip.fill_only.break_even_fee_round_trip_bps@30_maker_exit,informed_skip.fill_only.break_even_maker_fee_bps_per_side@30_maker_exit,informed_skip.fill_only.fee_round_trip_shortfall_bps@30_maker_exit,informed_skip.fill_only.required_half_spread_bps@30_maker_exit,informed_skip.fill_only.required_maker_rebate_bps_per_side@30_maker_exit,informed_skip.fill_only.signif_suppressed@30,informed_skip.adverse_through_only.n,informed_skip.adverse_through_only.half_spread_bps,informed_skip.adverse_through_only.adverse_sel_bps@5,informed_skip.adverse_through_only.adverse_sel_median_bps@5,informed_skip.adverse_through_only.edge_before_fees_bps@5,informed_skip.adverse_through_only.net_bps@5_maker_exit,informed_skip.adverse_through_only.net_bps@5_taker_exit,informed_skip.adverse_through_only.break_even_fee_round_trip_bps@5_maker_exit,informed_skip.adverse_through_only.break_even_maker_fee_bps_per_side@5_maker_exit,informed_skip.adverse_through_only.fee_round_trip_shortfall_bps@5_maker_exit,informed_skip.adverse_through_only.required_half_spread_bps@5_maker_exit,informed_skip.adverse_through_only.required_maker_rebate_bps_per_side@5_maker_exit,informed_skip.adverse_through_only.signif_suppressed@5,informed_skip.adverse_through_only.adverse_sel_bps@15,informed_skip.adverse_through_only.adverse_sel_median_bps@15,informed_skip.adverse_through_only.edge_before_fees_bps@15,informed_skip.adverse_through_only.net_bps@15_maker_exit,informed_skip.adverse_through_only.net_bps@15_taker_exit,informed_skip.adverse_through_only.break_even_fee_round_trip_bps@15_maker_exit,informed_skip.adverse_through_only.break_even_maker_fee_bps_per_side@15_maker_exit,informed_skip.adverse_through_only.fee_round_trip_shortfall_bps@15_maker_exit,informed_skip.adverse_through_only.required_half_spread_bps@15_maker_exit,informed_skip.adverse_through_only.required_maker_rebate_bps_per_side@15_maker_exit,informed_skip.adverse_through_only.signif_suppressed@15,informed_skip.adverse_through_only.adverse_sel_bps@30,informed_skip.adverse_through_only.adverse_sel_median_bps@30,informed_skip.adverse_through_only.edge_before_fees_bps@30,informed_skip.adverse_through_only.net_bps@30_maker_exit,informed_skip.adverse_through_only.net_bps@30_taker_exit,informed_skip.adverse_through_only.break_even_fee_round_trip_bps@30_maker_exit,informed_skip.adverse_through_only.break_even_maker_fee_bps_per_side@30_maker_exit,informed_skip.adverse_through_only.fee_round_trip_shortfall_bps@30_maker_exit,informed_skip.adverse_through_only.required_half_spread_bps@30_maker_exit,informed_skip.adverse_through_only.required_maker_rebate_bps_per_side@30_maker_exit,informed_skip.adverse_through_only.signif_suppressed@30,informed_skip.net_per_quoting_hour_usd_units@5_maker_fill_only,informed_skip.net_per_quoting_hour_usd_units@15_maker_fill_only,informed_skip.net_per_quoting_hour_usd_units@30_maker_fill_only
TRXUSDT,11342,1056,4318,2734,2734,1.0,0.6332,1082,1082,2734,-0.065,0.603,0.034,-0.668,-4.668,-8.168,-0.668,-0.334,4.668,4.603,0.334,False,0.72,0.133,-0.785,-4.785,-8.285,-0.785,-0.393,4.785,4.72,0.393,False,0.807,0.23,-0.871,-4.871,-8.371,-0.871,-0.436,4.871,4.807,0.436,False,1652,0.152,0.321,0.0,-0.169,-4.169,-7.669,-0.169,-0.085,4.169,4.321,0.085,False,0.38,0.04,-0.228,-4.228,-7.728,-0.228,-0.114,4.228,4.38,0.114,False,0.37,0.04,-0.218,-4.218,-7.718,-0.218,-0.109,4.218,4.37,0.109,False,1082,-0.396,1.033,0.34,-1.429,-5.429,-8.929,-1.429,-0.714,5.429,5.033,0.714,False,1.24,0.616,-1.636,-5.636,-9.136,-1.636,-0.818,5.636,5.24,0.818,False,1.472,0.949,-1.869,-5.869,-9.369,-1.869,-0.934,5.869,5.472,0.934,False,-2295.732,-2328.221,-2322.715,3262,2021,2021,1.0,0.6196,797,797,2021,-0.071,0.609,0.031,-0.68,-4.68,-8.18,-0.68,-0.34,4.68,4.609,0.34,False,0.733,0.135,-0.805,-4.805,-8.305,-0.805,-0.402,4.805,4.733,0.402,False,0.838,0.23,-0.909,-4.909,-8.409,-0.909,-0.454,4.909,4.838,0.454,False,1224,0.152,0.298,0.0,-0.146,-4.146,-7.646,-0.146,-0.073,4.146,4.298,0.073,False,0.373,0.04,-0.221,-4.221,-7.721,-0.221,-0.111,4.221,4.373,0.111,False,0.38,0.039,-0.228,-4.228,-7.728,-0.228,-0.114,4.228,4.38,0.114,False,797,-0.414,1.087,0.526,-1.501,-5.501,-9.001,-1.501,-0.751,5.501,5.087,0.751,False,1.286,0.631,-1.7,-5.7,-9.2,-1.7,-0.85,5.7,5.286,0.85,False,1.54,0.961,-1.955,-5.955,-9.455,-1.955,-0.977,5.955,5.54,0.977,False,-1691.57,-1722.17,-1725.026
BTCUSDT,185392,778,4320,2726,2726,1.0,0.631,689,689,2726,-0.039,0.089,0.0,-0.128,-4.128,-7.628,-0.128,-0.064,4.128,4.089,0.064,False,0.114,0.0,-0.153,-4.153,-7.653,-0.153,-0.077,4.153,4.114,0.077,False,0.089,0.0,-0.128,-4.128,-7.628,-0.128,-0.064,4.128,4.089,0.064,False,2037,0.008,0.073,0.0,-0.065,-4.065,-7.565,-0.065,-0.033,4.065,4.073,0.033,False,0.1,0.0,-0.092,-4.092,-7.592,-0.092,-0.046,4.092,4.1,0.046,False,0.084,0.0,-0.076,-4.076,-7.576,-0.076,-0.038,4.076,4.084,0.038,False,689,-0.177,0.135,0.0,-0.312,-4.312,-7.812,-0.312,-0.156,4.312,4.135,0.156,False,0.157,0.0,-0.335,-4.335,-7.835,-0.335,-0.167,4.335,4.157,0.167,False,0.103,0.0,-0.28,-4.28,-7.78,-0.28,-0.14,4.28,4.103,0.14,False,-2760.138,-2778.471,-2767.607,3542,2249,2249,1.0,0.635,572,572,2249,-0.04,0.081,0.0,-0.121,-4.121,-7.621,-0.121,-0.06,4.121,4.081,0.06,False,0.125,0.0,-0.164,-4.164,-7.664,-0.164,-0.082,4.164,4.125,0.082,False,0.11,0.0,-0.149,-4.149,-7.649,-0.149,-0.075,4.149,4.11,0.075,False,1677,0.008,0.065,0.0,-0.057,-4.057,-7.557,-0.057,-0.029,4.057,4.065,0.029,False,0.111,0.0,-0.103,-4.103,-7.603,-0.103,-0.052,4.103,4.111,0.052,False,0.103,0.0,-0.095,-4.095,-7.595,-0.095,-0.048,4.095,4.103,0.048,False,572,-0.179,0.129,0.0,-0.308,-4.308,-7.808,-0.308,-0.154,4.308,4.129,0.154,False,0.165,0.0,-0.344,-4.344,-7.844,-0.344,-0.172,4.344,4.165,0.172,False,0.129,0.0,-0.308,-4.308,-7.808,-0.308,-0.154,4.308,4.129,0.154,False,-2267.866,-2293.58,-2289.108
XRPUSDT,104095,800,4320,2702,2702,1.0,0.6255,898,898,2702,0.183,0.413,0.096,-0.23,-4.23,-7.73,-0.23,-0.115,4.23,4.413,0.115,False,0.448,0.348,-0.266,-4.266,-7.766,-0.266,-0.133,4.266,4.448,0.133,False,0.497,0.368,-0.314,-4.314,-7.814,-0.314,-0.157,4.314,4.497,0.157,False,1804,0.437,0.456,0.21,-0.019,-4.019,-7.519,-0.019,-0.009,4.019,4.456,0.009,False,0.461,0.346,-0.024,-4.024,-7.524,-0.024,-0.012,4.024,4.461,0.012,False,0.494,0.393,-0.057,-4.057,-7.557,-0.057,-0.029,4.057,4.494,0.029,False,898,-0.328,0.326,0.0,-0.655,-4.655,-8.155,-0.655,-0.327,4.655,4.326,0.327,False,0.423,0.362,-0.751,-4.751,-8.251,-0.751,-0.375,4.751,4.423,0.375,False,0.502,0.274,-0.831,-4.831,-8.331,-0.831,-0.415,4.831,4.502,0.415,False,-2416.762,-2419.768,-2439.612,3520,2205,2205,1.0,0.6264,732,732,2205,0.179,0.401,0.072,-0.222,-4.222,-7.722,-0.222,-0.111,4.222,4.401,0.111,False,0.442,0.357,-0.263,-4.263,-7.763,-0.263,-0.132,4.263,4.442,0.132,False,0.479,0.401,-0.3,-4.3,-7.8,-0.3,-0.15,4.3,4.479,0.15,False,1473,0.437,0.458,0.213,-0.021,-4.021,-7.521,-0.021,-0.011,4.021,4.458,0.011,False,0.481,0.359,-0.044,-4.044,-7.544,-0.044,-0.022,4.044,4.481,0.022,False,0.506,0.438,-0.069,-4.069,-7.569,-0.069,-0.035,4.069,4.506,0.035,False,732,-0.34,0.287,0.0,-0.627,-4.627,-8.127,-0.627,-0.313,4.627,4.287,0.313,False,0.365,0.341,-0.705,-4.705,-8.205,-0.705,-0.352,4.705,4.365,0.352,False,0.424,0.205,-0.764,-4.764,-8.264,-0.764,-0.382,4.764,4.424,0.382,False,-1974.313,-1985.606,-1997.881
SOLUSDT,98608,811,4320,2652,2652,1.0,0.6139,929,929,2652,0.284,0.406,0.016,-0.122,-4.122,-7.622,-0.122,-0.061,4.122,4.406,0.061,False,0.475,0.372,-0.191,-4.191,-7.691,-0.191,-0.095,4.191,4.475,0.095,False,0.454,0.422,-0.17,-4.17,-7.67,-0.17,-0.085,4.17,4.454,0.085,False,1723,0.62,0.498,0.242,0.122,-3.878,-7.378,0.122,0.061,3.878,4.498,0.0,False,0.554,0.539,0.066,-3.934,-7.434,0.066,0.033,3.934,4.554,0.0,False,0.562,0.556,0.057,-3.943,-7.443,0.057,0.029,3.943,4.562,0.0,False,929,-0.34,0.234,0.0,-0.574,-4.574,-8.074,-0.574,-0.287,4.574,4.234,0.287,False,0.328,0.11,-0.668,-4.668,-8.168,-0.668,-0.334,4.668,4.328,0.334,False,0.253,0.251,-0.593,-4.593,-8.093,-0.593,-0.297,4.593,4.253,0.297,False,-2227.267,-2259.43,-2264.599,3509,2119,2119,1.0,0.6039,748,748,2119,0.284,0.399,0.02,-0.116,-4.116,-7.616,-0.116,-0.058,4.116,4.399,0.058,False,0.504,0.386,-0.22,-4.22,-7.72,-0.22,-0.11,4.22,4.504,0.11,False,0.477,0.525,-0.194,-4.194,-7.694,-0.194,-0.097,4.194,4.477,0.097,False,1371,0.62,0.487,0.227,0.133,-3.867,-7.367,0.133,0.066,3.867,4.487,0.0,False,0.576,0.54,0.044,-3.956,-7.456,0.044,0.022,3.956,4.576,0.0,False,0.607,0.641,0.013,-3.987,-7.487,0.013,0.007,3.987,4.607,0.0,False,748,-0.333,0.239,0.0,-0.571,-4.571,-8.071,-0.571,-0.286,4.571,4.239,0.286,False,0.372,0.112,-0.705,-4.705,-8.205,-0.705,-0.352,4.705,4.372,0.352,False,0.24,0.255,-0.573,-4.573,-8.073,-0.573,-0.287,4.573,4.24,0.287,False,-1767.221,-1807.894,-1822.061
ADAUSDT,84837,1195,4320,2622,2622,1.0,0.6069,772,772,2622,1.527,1.291,0.0,0.236,-3.764,-7.264,0.236,0.118,3.764,5.291,0.0,False,1.364,0.756,0.164,-3.836,-7.336,0.164,0.082,3.836,5.364,0.0,False,1.224,0.712,0.303,-3.697,-7.197,0.303,0.152,3.697,5.224,0.0,False,1850,2.674,1.713,0.37,0.961,-3.039,-6.539,0.961,0.481,3.039,5.713,0.0,False,1.943,1.375,0.731,-3.269,-6.769,0.731,0.365,3.269,5.943,0.0,False,1.799,1.696,0.875,-3.125,-6.625,0.875,0.437,3.125,5.799,0.0,False,772,-1.221,0.28,0.0,-1.501,-5.501,-9.001,-1.501,-0.751,5.501,4.28,0.751,False,-0.025,0.0,-1.196,-5.196,-8.696,-1.196,-0.598,5.196,3.975,0.598,False,-0.154,0.0,-1.067,-5.067,-8.567,-1.067,-0.533,5.067,3.846,0.533,False,-1874.052,-2015.886,-1927.086,3125,1860,1860,1.0,0.5952,581,581,1860,1.467,1.237,0.0,0.231,-3.769,-7.269,0.231,0.115,3.769,5.237,0.0,False,1.411,0.718,0.057,-3.943,-7.443,0.057,0.028,3.943,5.411,0.0,False,1.334,0.88,0.133,-3.867,-7.367,0.133,0.066,3.867,5.334,0.0,False,1279,2.674,1.64,0.337,1.035,-2.965,-6.465,1.035,0.517,2.965,5.64,0.0,False,2.014,1.555,0.66,-3.34,-6.84,0.66,0.33,3.34,6.014,0.0,False,1.932,1.781,0.742,-3.258,-6.758,0.742,0.371,3.258,5.932,0.0,False,581,-1.19,0.349,0.0,-1.54,-5.54,-9.04,-1.54,-0.77,5.54,4.349,0.77,False,0.082,0.0,-1.272,-5.272,-8.772,-1.272,-0.636,5.272,4.082,0.636,False,0.018,0.0,-1.208,-5.208,-8.708,-1.208,-0.604,5.208,4.018,0.604,False,-1264.08,-1423.955,-1388.996
ETHUSDT,146558,806,4320,2596,2596,1.0,0.6009,948,948,2596,-0.073,0.277,0.177,-0.35,-4.35,-7.85,-0.35,-0.175,4.35,4.277,0.175,False,0.253,0.169,-0.326,-4.326,-7.826,-0.326,-0.163,4.326,4.253,0.163,False,0.203,0.136,-0.275,-4.275,-7.775,-0.275,-0.138,4.275,4.203,0.138,False,1648,0.028,0.301,0.169,-0.272,-4.272,-7.772,-0.272,-0.136,4.272,4.301,0.136,False,0.281,0.168,-0.253,-4.253,-7.753,-0.253,-0.127,4.253,4.281,0.127,False,0.209,0.166,-0.18,-4.18,-7.68,-0.18,-0.09,4.18,4.209,0.09,False,948,-0.249,0.236,0.225,-0.485,-4.485,-7.985,-0.485,-0.243,4.485,4.236,0.243,False,0.203,0.171,-0.452,-4.452,-7.952,-0.452,-0.226,4.452,4.203,0.226,False,0.192,0.071,-0.441,-4.441,-7.941,-0.441,-0.22,4.441,4.192,0.22,False,-2346.755,-2336.317,-2296.216,3514,2119,2119,1.0,0.603,788,788,2119,-0.072,0.269,0.188,-0.341,-4.341,-7.841,-0.341,-0.17,4.341,4.269,0.17,False,0.279,0.184,-0.351,-4.351,-7.851,-0.351,-0.175,4.351,4.279,0.175,False,0.22,0.143,-0.292,-4.292,-7.792,-0.292,-0.146,4.292,4.22,0.146,False,1331,0.028,0.315,0.181,-0.287,-4.287,-7.787,-0.287,-0.143,4.287,4.315,0.143,False,0.333,0.185,-0.305,-4.305,-7.805,-0.305,-0.152,4.305,4.333,0.152,False,0.232,0.186,-0.204,-4.204,-7.704,-0.204,-0.102,4.204,4.232,0.102,False,788,-0.241,0.191,0.194,-0.432,-4.432,-7.932,-0.432,-0.216,4.432,4.191,0.216,False,0.187,0.176,-0.429,-4.429,-7.929,-0.429,-0.214,4.429,4.187,0.214,False,0.2,0.056,-0.442,-4.442,-7.942,-0.442,-0.221,4.442,4.2,0.221,False,-1902.001,-1909.987,-1865.177
SUIUSDT,51833,1009,4320,2536,2536,1.0,0.587,1215,1215,2536,0.262,0.775,0.511,-0.513,-4.513,-8.013,-0.513,-0.257,4.513,4.775,0.257,False,0.647,0.514,-0.385,-4.385,-7.885,-0.385,-0.193,4.385,4.647,0.193,False,0.664,0.629,-0.402,-4.402,-7.902,-0.402,-0.201,4.402,4.664,0.201,False,1321,0.671,0.769,0.408,-0.098,-4.098,-7.598,-0.098,-0.049,4.098,4.769,0.049,False,0.635,0.443,0.036,-3.964,-7.464,0.036,0.018,3.964,4.635,0.0,False,0.644,0.636,0.027,-3.973,-7.473,0.027,0.014,3.973,4.644,0.0,False,1215,-0.184,0.781,0.668,-0.964,-4.964,-8.464,-0.964,-0.482,4.964,4.781,0.482,False,0.66,0.655,-0.844,-4.844,-8.344,-0.844,-0.422,4.844,4.66,0.422,False,0.685,0.607,-0.869,-4.869,-8.369,-0.869,-0.434,4.869,4.685,0.434,False,-1804.488,-1745.483,-1749.446,3311,1912,1912,1.0,0.5775,924,924,1912,0.269,0.79,0.518,-0.521,-4.521,-8.021,-0.521,-0.261,4.521,4.79,0.261,False,0.657,0.557,-0.388,-4.388,-7.888,-0.388,-0.194,4.388,4.657,0.194,False,0.689,0.705,-0.42,-4.42,-7.92,-0.42,-0.21,4.42,4.689,0.21,False,988,0.671,0.816,0.423,-0.144,-4.144,-7.644,-0.144,-0.072,4.144,4.816,0.072,False,0.727,0.501,-0.056,-4.056,-7.556,-0.056,-0.028,4.056,4.727,0.028,False,0.747,0.719,-0.075,-4.075,-7.575,-0.075,-0.038,4.075,4.747,0.038,False,924,-0.162,0.763,0.652,-0.924,-4.924,-8.424,-0.924,-0.462,4.924,4.763,0.462,False,0.582,0.607,-0.743,-4.743,-8.243,-0.743,-0.372,4.743,4.582,0.372,False,0.626,0.674,-0.788,-4.788,-8.288,-0.788,-0.394,4.788,4.626,0.394,False,-1364.759,-1335.778,-1342.035
BNBUSDT,39369,695,4320,2491,2491,1.0,0.5766,1174,1174,2491,0.349,0.759,0.633,-0.41,-4.41,-7.91,-0.41,-0.205,4.41,4.759,0.205,False,0.824,0.823,-0.475,-4.475,-7.975,-0.475,-0.238,4.475,4.824,0.238,False,0.882,0.808,-0.533,-4.533,-8.033,-0.533,-0.267,4.533,4.882,0.267,False,1317,0.856,0.787,0.525,0.069,-3.931,-7.431,0.069,0.034,3.931,4.787,0.0,False,0.929,0.893,-0.072,-4.072,-7.572,-0.072,-0.036,4.072,4.929,0.036,False,0.97,0.855,-0.113,-4.113,-7.613,-0.113,-0.057,4.113,4.97,0.057,False,1174,-0.221,0.727,0.661,-0.947,-4.947,-8.447,-0.947,-0.474,4.947,4.727,0.474,False,0.706,0.715,-0.927,-4.927,-8.427,-0.927,-0.463,4.927,4.706,0.463,False,0.783,0.724,-1.004,-5.004,-8.504,-1.004,-0.502,5.004,4.783,0.502,False,-1725.711,-1787.61,-1805.609,3625,2056,2056,1.0,0.5672,987,987,2056,0.337,0.772,0.644,-0.435,-4.435,-7.935,-0.435,-0.217,4.435,4.772,0.217,False,0.855,0.855,-0.518,-4.518,-8.018,-0.518,-0.259,4.518,4.855,0.259,False,0.922,0.822,-0.585,-4.585,-8.085,-0.585,-0.292,4.585,4.922,0.292,False,1069,0.856,0.801,0.581,0.055,-3.945,-7.445,0.055,0.028,3.945,4.801,0.0,False,0.969,0.92,-0.113,-4.113,-7.613,-0.113,-0.056,4.113,4.969,0.056,False,1.041,0.861,-0.185,-4.185,-7.685,-0.185,-0.092,4.185,5.041,0.092,False,987,-0.226,0.74,0.661,-0.966,-4.966,-8.466,-0.966,-0.483,4.966,4.74,0.483,False,0.731,0.753,-0.956,-4.956,-8.456,-0.956,-0.478,4.956,4.731,0.478,False,0.792,0.724,-1.018,-5.018,-8.518,-1.018,-0.509,5.018,4.792,0.509,False,-1405.737,-1465.601,-1491.257
